9.997515528799999496e-01	-3.524338747300000271e-05
9.997471625199999545e-01	-3.586608158499999827e-05
9.997427545300000551e-01	-3.649127301199999731e-05
9.997383288300000226e-01	-3.711897175600000116e-05
9.997338853599999631e-01	-3.774918785899999691e-05
9.997294240399999810e-01	-3.838193140199999773e-05
9.997249448099999602e-01	-3.901721250700000286e-05
9.997204475900000054e-01	-3.965504133499999696e-05
9.997159323099999995e-01	-4.029542809099999915e-05
9.997113988900000470e-01	-4.093838301800000010e-05
9.997068472700000319e-01	-4.158391639900000335e-05
9.997022773699999476e-01	-4.223203856199999977e-05
9.996976891200000104e-01	-4.288275987099999858e-05
9.996930824299999907e-01	-4.353609073599999668e-05
9.996884572499999955e-01	-4.419204160699999703e-05
9.996838135000000181e-01	-4.485062297400000189e-05
9.996791510900000510e-01	-4.551184537200000089e-05
9.996744699599999784e-01	-4.617571937500000294e-05
9.996697700300000156e-01	-4.684225560099999723e-05
9.996650512200000449e-01	-4.751146470999999998e-05
9.996603134599999496e-01	-4.818335740600000088e-05
9.996555566799999459e-01	-4.885794443200000217e-05
9.996507807900000264e-01	-4.953523657700000053e-05
9.996459857199999632e-01	-5.021524467299999967e-05
9.996411713999999726e-01	-5.089797959400000325e-05
9.996363377400000472e-01	-5.158345225800000197e-05
9.996314846599999582e-01	-5.227167362600000031e-05
9.996266121000000338e-01	-5.296265470300000339e-05
9.996217199700000444e-01	-5.365640653899999684e-05
9.996168081899999835e-01	-5.435294022800000080e-05
9.996118766899999564e-01	-5.505226690600000146e-05
9.996069253799999554e-01	-5.575439775499999978e-05
9.996019541799999741e-01	-5.645934400299999794e-05
9.995969630200000067e-01	-5.716711691999999808e-05
9.995919518200000464e-01	-5.787772782299999711e-05
9.995869204899999749e-01	-5.859118807299999927e-05
9.995818689600000084e-01	-5.930750907799999682e-05
9.995767971300000276e-01	-6.002670229000000294e-05
9.995717049400000276e-01	-6.074877920699999813e-05
9.995665923000000008e-01	-6.147375137300000478e-05
9.995614591200000509e-01	-6.220163037799999908e-05
9.995563053299999501e-01	-6.293242785800000588e-05
9.995511308500000247e-01	-6.366615549599999736e-05
9.995459355800000445e-01	-6.440282502200000145e-05
9.995407194400000028e-01	-6.514244821100000635e-05
9.995354823600000049e-01	-6.588503688700000243e-05
9.995302242500000434e-01	-6.663060291999999484e-05
9.995249450199999997e-01	-6.737915822800000416e-05
9.995196445799999774e-01	-6.813071477599999830e-05
9.995143228699999716e-01	-6.888528457600000092e-05
9.995089797699999723e-01	-6.964287969099999787e-05
9.995036152199999746e-01	-7.040351222800000268e-05
9.994982291299999710e-01	-7.116719434500000461e-05
9.994928213999999533e-01	-7.193393824699999446e-05
9.994873919600000267e-01	-7.270375619000000653e-05
9.994819407099999609e-01	-7.347666047699999534e-05
9.994764675699999712e-01	-7.425266345899999860e-05
9.994709724500000503e-01	-7.503177753900000296e-05
9.994654552599999686e-01	-7.581401516699999663e-05
9.994599159100000518e-01	-7.659938884599999838e-05
9.994543543199999602e-01	-7.738791112400000079e-05
9.994487703900000186e-01	-7.817959460300000023e-05
9.994431640299999975e-01	-7.897445193399999527e-05
9.994375351600000013e-01	-7.977249581800000054e-05
9.994318836900000225e-01	-8.057373900700000638e-05
9.994262095100000520e-01	-8.137819430500000631e-05
9.994205125499999731e-01	-8.218587456399999570e-05
9.994147927099999995e-01	-8.299679269100000115e-05
9.994090499000000127e-01	-8.381096164199999723e-05
9.994032840200000045e-01	-8.462839442400000201e-05
9.993974949899999682e-01	-8.544910409999999733e-05
9.993916827100000067e-01	-8.627310377899999338e-05
9.993858470900000013e-01	-8.710040662800000541e-05
9.993799880300000549e-01	-8.793102586299999667e-05
9.993741054400000490e-01	-8.876497475400000193e-05
9.993681992299999761e-01	-8.960226662300000496e-05
9.993622692900000493e-01	-9.044291484699999359e-05
9.993563155400000397e-01	-9.128693285299999886e-05
9.993503378900000511e-01	-9.213433412500000234e-05
9.993443362199999624e-01	-9.298513219800000199e-05
9.993383104499999892e-01	-9.383934066400000053e-05
9.993322604800000120e-01	-9.469697316600000350e-05
9.993261862100000226e-01	-9.555804340399999411e-05
9.993200875500000135e-01	-9.642256512999999938e-05
9.993139643999999766e-01	-9.729055215299999687e-05
9.993078166500000137e-01	-9.816201833599999505e-05
9.993016442200000071e-01	-9.903697759700000650e-05
9.992954469999999478e-01	-9.991544390999999403e-05
9.992892248900000496e-01	-1.007974313099999943e-04
9.992829777899999710e-01	-1.016829538700000018e-04
9.992767056000000370e-01	-1.025720257399999954e-04
9.992704082200000171e-01	-1.034646611199999968e-04
9.992640855500000141e-01	-1.043608742600000034e-04
9.992577374900000198e-01	-1.052606794700000045e-04
9.992513639300000250e-01	-1.061640911299999986e-04
9.992449647800000223e-01	-1.070711236499999938e-04
9.992385399300000026e-01	-1.079817915199999964e-04
9.992320892799999577e-01	-1.088961092800000023e-04
9.992256127199999893e-01	-1.098140915299999990e-04
9.992191101399999775e-01	-1.107357529299999937e-04
9.992125814600000266e-01	-1.116611081800000061e-04
9.992060265500000149e-01	-1.125901720799999935e-04
9.991994453200000459e-01	-1.135229594399999974e-04
9.991928376599999995e-01	-1.144594851599999935e-04
9.991862034699999784e-01	-1.153997641900000008e-04
9.991795426299999727e-01	-1.163438115400000031e-04
9.991728550399999742e-01	-1.172916422800000038e-04
9.991661405899999737e-01	-1.182432715399999980e-04
9.991593991699999622e-01	-1.191987145200000038e-04
9.991526306800000423e-01	-1.201579864599999976e-04
9.991458350099999830e-01	-1.211211026700000055e-04
9.991390120499999972e-01	-1.220880785400000116e-04
9.991321616799999639e-01	-1.230589294799999927e-04
9.991252838099999867e-01	-1.240336710000000122e-04
9.991183783100000548e-01	-1.250123186600000003e-04
9.991114450800000490e-01	-1.259948880700000116e-04
9.991044840099999602e-01	-1.269813949199999912e-04
9.990974949699999996e-01	-1.279718549400000050e-04
9.990904778700000488e-01	-1.289662839500000128e-04
9.990834325899999868e-01	-1.299646978099999869e-04
9.990763590200000266e-01	-1.309671124700000099e-04
9.990692570400000472e-01	-1.319735439000000083e-04
9.990621265300000386e-01	-1.329840081799999981e-04
9.990549673899999927e-01	-1.339985214200000048e-04
9.990477795000000105e-01	-1.350170998099999985e-04
9.990405627399999711e-01	-1.360397596099999988e-04
9.990333169899999755e-01	-1.370665171299999870e-04
9.990260421500000154e-01	-1.380973887599999976e-04
9.990187380899999692e-01	-1.391323909399999994e-04
9.990114047000000497e-01	-1.401715401700000078e-04
9.990040418500000241e-01	-1.412148530499999892e-04
9.989966494399999952e-01	-1.422623462200000037e-04
9.989892273399999523e-01	-1.433140363799999956e-04
9.989817754299999963e-01	-1.443699403099999888e-04
9.989742935900000065e-01	-1.454300748600000027e-04
9.989667817099999736e-01	-1.464944569299999916e-04
9.989592396599999979e-01	-1.475631034999999895e-04
9.989516673099999577e-01	-1.486360316300000019e-04
9.989440645599999558e-01	-1.497132584099999898e-04
9.989364312799999812e-01	-1.507948010400000038e-04
9.989287673300000225e-01	-1.518806767599999987e-04
9.989210726099999604e-01	-1.529709028800000064e-04
9.989133469900000062e-01	-1.540654968100000093e-04
9.989055903400000380e-01	-1.551644759899999994e-04
9.988978025400000460e-01	-1.562678579399999945e-04
9.988899834600000194e-01	-1.573756602699999873e-04
9.988821329799999482e-01	-1.584879006400000134e-04
9.988742509800000446e-01	-1.596045967799999954e-04
9.988663373099999632e-01	-1.607257664999999901e-04
9.988583918700000286e-01	-1.618514276799999955e-04
9.988504145200000073e-01	-1.629815982600000017e-04
9.988424051299999995e-01	-1.641162962700000005e-04
9.988343635699999945e-01	-1.652555397799999968e-04
9.988262897199999824e-01	-1.663993469800000068e-04
9.988181834399999515e-01	-1.675477360900000021e-04
9.988100446100000029e-01	-1.687007254200000104e-04
9.988018730900000142e-01	-1.698583333399999974e-04
9.987936687499999744e-01	-1.710205783199999878e-04
9.987854314699999847e-01	-1.721874788799999955e-04
9.987771611000000327e-01	-1.733590536100000027e-04
9.987688575199999974e-01	-1.745353211999999964e-04
9.987605205899999783e-01	-1.757163003900000069e-04
9.987521501799999646e-01	-1.769020100100000120e-04
9.987437461499999447e-01	-1.780924689500000091e-04
9.987353083700000189e-01	-1.792876961799999937e-04
9.987268367099999544e-01	-1.804877107499999874e-04
9.987183310199999609e-01	-1.816925317900000103e-04
9.987097911800000283e-01	-1.829021784999999964e-04
9.987012170300000324e-01	-1.841166701500000107e-04
9.986926084599999642e-01	-1.853360260900000086e-04
9.986839653100000325e-01	-1.865602657600000012e-04
9.986752874500000043e-01	-1.877894086599999918e-04
9.986665747299999785e-01	-1.890234743700000097e-04
9.986578270299999449e-01	-1.902624825600000044e-04
9.986490442000000023e-01	-1.915064529700000022e-04
9.986402260900000272e-01	-1.927554054099999976e-04
9.986313725700000088e-01	-1.940093597899999903e-04
9.986224834900000458e-01	-1.952683360699999959e-04
9.986135587100000155e-01	-1.965323543200000111e-04
9.986045981000000182e-01	-1.978014346699999979e-04
9.985956014900000399e-01	-1.990755973400000012e-04
9.985865687499999588e-01	-2.003548626100000040e-04
9.985774997399999853e-01	-2.016392508699999973e-04
9.985683943099999960e-01	-2.029287825699999917e-04
9.985592523099999784e-01	-2.042234782499999994e-04
9.985500735900000313e-01	-2.055233585300000041e-04
9.985408580100000320e-01	-2.068284441099999882e-04
9.985316054199999680e-01	-2.081387557799999901e-04
9.985223156700000491e-01	-2.094543143999999892e-04
9.985129886200000415e-01	-2.107751409199999941e-04
9.985036241000000423e-01	-2.121012563700000117e-04
9.984942219800000407e-01	-2.134326818699999967e-04
9.984847820900000226e-01	-2.147694386200000108e-04
9.984753042999999773e-01	-2.161115479000000057e-04
9.984657884400000016e-01	-2.174590310700000133e-04
9.984562343699999731e-01	-2.188119095999999921e-04
9.984466419299999895e-01	-2.201702050099999983e-04
9.984370109600000376e-01	-2.215339389399999909e-04
9.984273413099999939e-01	-2.229031330900000025e-04
9.984176328299999570e-01	-2.242778092599999893e-04
9.984078853600000247e-01	-2.256579893200000113e-04
9.983980987499999626e-01	-2.270436952500000014e-04
9.983882728299999787e-01	-2.284349490999999961e-04
9.983784074499999495e-01	-2.298317730200000100e-04
9.983685024399999719e-01	-2.312341892299999986e-04
9.983585576600000344e-01	-2.326422200600000072e-04
9.983485729500000128e-01	-2.340558879099999951e-04
9.983385481300000031e-01	-2.354752152800000079e-04
9.983284830499999929e-01	-2.369002247500000085e-04
9.983183775499999690e-01	-2.383309390099999951e-04
9.983082314600000284e-01	-2.397673808100000124e-04
9.982980446300000477e-01	-2.412095730100000048e-04
9.982878168800000118e-01	-2.426575385499999966e-04
9.982775480700000204e-01	-2.441113004799999933e-04
9.982672380099999465e-01	-2.455708819199999959e-04
9.982568865399999991e-01	-2.470363061000000133e-04
9.982464935000000539e-01	-2.485075963099999926e-04
9.982360587299999866e-01	-2.499847759699999768e-04
9.982255820500000043e-01	-2.514678685799999805e-04
9.982150632899999820e-01	-2.529568977300000201e-04
9.982045022900000175e-01	-2.544518870899999748e-04
9.981938988699999848e-01	-2.559528604499999795e-04
9.981832528699999818e-01	-2.574598416700000017e-04
9.981725641199999943e-01	-2.589728547299999933e-04
9.981618324300000067e-01	-2.604919236899999862e-04
9.981510576500000065e-01	-2.620170727000000139e-04
9.981402395999999788e-01	-2.635483260200000098e-04
9.981293781000000198e-01	-2.650857079800000111e-04
9.981184729800000044e-01	-2.666292430499999917e-04
9.981075240700000295e-01	-2.681789557599999988e-04
9.980965311799999684e-01	-2.697348707400000034e-04
9.980854941500000299e-01	-2.712970127400000150e-04
9.980744127899999762e-01	-2.728654065900000146e-04
9.980632869200000146e-01	-2.744400772299999914e-04
9.980521163800000206e-01	-2.760210496800000147e-04
9.980409009699999778e-01	-2.776083490699999992e-04
9.980296405199999832e-01	-2.792020006399999763e-04
9.980183348500000218e-01	-2.808020297100000031e-04
9.980069837699999669e-01	-2.824084617200000127e-04
9.979955871100000264e-01	-2.840213221900000180e-04
9.979841446799999627e-01	-2.856406367699999924e-04
9.979726562899999820e-01	-2.872664311699999829e-04
9.979611217699999592e-01	-2.888987312400000270e-04
9.979495409199999889e-01	-2.905375629200000016e-04
9.979379135599999451e-01	-2.921829522499999783e-04
9.979262395100000349e-01	-2.938349253599999763e-04
9.979145185700000198e-01	-2.954935085099999752e-04
9.979027505599999959e-01	-2.971587280399999803e-04
9.978909352899999474e-01	-2.988306104099999814e-04
9.978790725699999697e-01	-3.005091821899999764e-04
9.978671622100000471e-01	-3.021944700299999888e-04
9.978552040200000528e-01	-3.038865007000000266e-04
9.978431977999999702e-01	-3.055853010899999738e-04
9.978311433600000058e-01	-3.072908981700000109e-04
9.978190405100000326e-01	-3.090033190299999776e-04
9.978068890500000343e-01	-3.107225908699999930e-04
9.977946887999999959e-01	-3.124487409899999913e-04
9.977824395500000110e-01	-3.141817968099999995e-04
9.977701410999999521e-01	-3.159217858399999924e-04
9.977577932600000254e-01	-3.176687357099999831e-04
9.977453958299999925e-01	-3.194226741599999930e-04
9.977329486199999486e-01	-3.211836290499999738e-04
9.977204514099999866e-01	-3.229516283200000110e-04
9.977079040199999804e-01	-3.247267000399999882e-04
9.976953062300000230e-01	-3.265088723999999901e-04
9.976826578499999876e-01	-3.282981736799999947e-04
9.976699586699999678e-01	-3.300946323000000251e-04
9.976572084999999479e-01	-3.318982767499999913e-04
9.976444071100000199e-01	-3.337091356699999870e-04
9.976315543199999469e-01	-3.355272377999999754e-04
9.976186499100000438e-01	-3.373526120000000126e-04
9.976056936699999600e-01	-3.391852872300000240e-04
9.975926854000000121e-01	-3.410252925800000040e-04
9.975796248899999608e-01	-3.428726572300000029e-04
9.975665119300000105e-01	-3.447274105099999838e-04
9.975533463000000323e-01	-3.465895818499999960e-04
9.975401278000000094e-01	-3.484592007800000127e-04
9.975268562100000347e-01	-3.503362969799999737e-04
9.975135313299999806e-01	-3.522209002100000074e-04
9.975001529300000502e-01	-3.541130403700000159e-04
9.974867208000000041e-01	-3.560127474900000246e-04
9.974732347300000468e-01	-3.579200516799999759e-04
9.974596945000000492e-01	-3.598349832100000267e-04
9.974460998799999922e-01	-3.617575724400000099e-04
9.974324506799999712e-01	-3.636878498700000205e-04
9.974187466499999655e-01	-3.656258461000000230e-04
9.974049875899999584e-01	-3.675715918800000030e-04
9.973911732700000421e-01	-3.695251180400000259e-04
9.973773034799999770e-01	-3.714864555699999918e-04
9.973633779799999655e-01	-3.734556355700000257e-04
9.973493965499999891e-01	-3.754326892400000138e-04
9.973353589800000307e-01	-3.774176479499999782e-04
9.973212650299999593e-01	-3.794105431500000209e-04
9.973071144699999779e-01	-3.814114064399999940e-04
9.972929070899999582e-01	-3.834202695299999747e-04
9.972786426499999912e-01	-3.854371642600000003e-04
9.972643209199999470e-01	-3.874621226000000149e-04
9.972499416800000294e-01	-3.894951766400000007e-04
9.972355046799999956e-01	-3.915363586000000090e-04
9.972210097100000503e-01	-3.935857008200000211e-04
9.972064565299999517e-01	-3.956432357899999854e-04
9.971918449000000129e-01	-3.977089960999999904e-04
9.971771745799999920e-01	-3.997830144699999772e-04
9.971624453499999818e-01	-4.018653237799999921e-04
9.971476569699999626e-01	-4.039559569999999749e-04
9.971328091900000246e-01	-4.060549472700000014e-04
9.971179017900000385e-01	-4.081623278100000103e-04
9.971029345199999838e-01	-4.102781320299999745e-04
9.970879071399999516e-01	-4.124023934200000008e-04
9.970728194000000322e-01	-4.145351456400000068e-04
9.970576710699999845e-01	-4.166764224499999963e-04
9.970424619100000108e-01	-4.188262577700000247e-04
9.970271916699999792e-01	-4.209846856499999991e-04
9.970118600999999803e-01	-4.231517402499999979e-04
9.969964669499999932e-01	-4.253274558899999879e-04
9.969810119899999989e-01	-4.275118670099999746e-04
9.969654949599999760e-01	-4.297050081999999847e-04
9.969499156100000148e-01	-4.319069141800000052e-04
9.969342736899999835e-01	-4.341176198100000138e-04
9.969185689599999733e-01	-4.363371600599999967e-04
9.969028011499999620e-01	-4.385655700899999737e-04
9.968869700200000405e-01	-4.408028851399999905e-04
9.968710753099999655e-01	-4.430491406400000184e-04
9.968551167700000493e-01	-4.453043721200000064e-04
9.968390941300000474e-01	-4.475686152799999854e-04
9.968230071500000511e-01	-4.498419059400000247e-04
9.968068555600000380e-01	-4.521242800699999979e-04
9.967906391099999874e-01	-4.544157737799999863e-04
9.967743575199999873e-01	-4.567164233200000077e-04
9.967580105600000184e-01	-4.590262650800000163e-04
9.967415979399999459e-01	-4.613453356100000180e-04
9.967251193999999703e-01	-4.636736715700000267e-04
9.967085746899999599e-01	-4.660113098099999819e-04
9.966919635300000024e-01	-4.683582872800000178e-04
9.966752856599999655e-01	-4.707146411100000013e-04
9.966585408200000495e-01	-4.730804085500000004e-04
9.966417287200000086e-01	-4.754556270200000021e-04
9.966248491100000440e-01	-4.778403340599999779e-04
9.966079017000000206e-01	-4.802345673900000112e-04
9.965908862300000282e-01	-4.826383648399999770e-04
9.965738024300000442e-01	-4.850517644300000007e-04
9.965566500200000455e-01	-4.874748042899999995e-04
9.965394287300000098e-01	-4.899075227399999786e-04
9.965221382700000241e-01	-4.923499582099999513e-04
9.965047783699999551e-01	-4.948021493100000431e-04
9.964873487500000016e-01	-4.972641347899999908e-04
9.964698491400000302e-01	-4.997359535499999858e-04
9.964522792500000170e-01	-5.022176446500000542e-04
9.964346387900000490e-01	-5.047092473099999482e-04
9.964169274899999929e-01	-5.072108008800000310e-04
9.963991450600000466e-01	-5.097223448799999886e-04
9.963812912099999641e-01	-5.122439189899999920e-04
9.963633656600000554e-01	-5.147755630400000166e-04
9.963453681199999634e-01	-5.173173170199999804e-04
9.963272983099999980e-01	-5.198692210600000096e-04
9.963091559200000225e-01	-5.224313154599999863e-04
9.962909406700000137e-01	-5.250036407000000134e-04
9.962726522699999476e-01	-5.275862373800000154e-04
9.962542904200000216e-01	-5.301791462699999985e-04
9.962358548299999894e-01	-5.327824083300000029e-04
9.962173452000000484e-01	-5.353960646399999988e-04
9.961987612299999517e-01	-5.380201564699999906e-04
9.961801026300000084e-01	-5.406547252200000512e-04
9.961613690899999707e-01	-5.432998125000000232e-04
9.961425603200000367e-01	-5.459554600400000042e-04
9.961236760199999596e-01	-5.486217097499999874e-04
9.961047158700000459e-01	-5.512986037000000171e-04
9.960856795800000496e-01	-5.539861841400000328e-04
9.960665668300000553e-01	-5.566844934800000257e-04
9.960473773300000389e-01	-5.593935742699999774e-04
9.960281107599999739e-01	-5.621134692600000425e-04
9.960087668199999467e-01	-5.648442213499999627e-04
9.959893451900000416e-01	-5.675858736200000256e-04
9.959698455600000111e-01	-5.703384692999999978e-04
9.959502676200000515e-01	-5.731020518200000352e-04
9.959306110500000253e-01	-5.758766647499999596e-04
9.959108755400000179e-01	-5.786623518299999994e-04
9.958910607800000037e-01	-5.814591570100000441e-04
9.958711664299999544e-01	-5.842671243600000217e-04
9.958511921899999564e-01	-5.870862981599999546e-04
9.958311377299999823e-01	-5.899167228599999473e-04
9.958110027300000056e-01	-5.927584430499999862e-04
9.957907868599999990e-01	-5.956115035499999965e-04
9.957704898100000479e-01	-5.984759493000000501e-04
9.957501112400000132e-01	-6.013518254600000185e-04
9.957296508399999801e-01	-6.042391773299999810e-04
9.957091082600000309e-01	-6.071380504200000030e-04
9.956884831800000280e-01	-6.100484903999999842e-04
9.956677752700000550e-01	-6.129705431200000451e-04
9.956469841999999737e-01	-6.159042545999999542e-04
9.956261096199999772e-01	-6.188496710700000080e-04
9.956051512200000397e-01	-6.218068389099999822e-04
9.955841086400000206e-01	-6.247758047000000420e-04
9.955629815600000043e-01	-6.277566151900000006e-04
9.955417696199999611e-01	-6.307493173200000303e-04
9.955204724999999755e-01	-6.337539582200000122e-04
9.954990898500000185e-01	-6.367705851799999872e-04
9.954776213199999502e-01	-6.397992456899999521e-04
9.954560665799999652e-01	-6.428399874499999981e-04
9.954344252700000339e-01	-6.458928582899999601e-04
9.954126970500000171e-01	-6.489579062899999973e-04
9.953908815599999960e-01	-6.520351796700000428e-04
9.953689784600000534e-01	-6.551247268499999854e-04
9.953469874000000495e-01	-6.582265964600000257e-04
9.953249080199999543e-01	-6.613408373000000118e-04
9.953027399699999611e-01	-6.644674983600000430e-04
9.952804828900000400e-01	-6.676066288299999573e-04
9.952581364300000510e-01	-6.707582780800000304e-04
9.952357002199999636e-01	-6.739224957000000118e-04
9.952131738999999699e-01	-6.770993314299999979e-04
9.951905571200000411e-01	-6.802888352500000534e-04
9.951678495100000355e-01	-6.834910573099999996e-04
9.951450507000000334e-01	-6.867060479399999867e-04
9.951221603300000051e-01	-6.899338577100000251e-04
9.950991780300000311e-01	-6.931745373499999599e-04
9.950761034299999697e-01	-6.964281378099999777e-04
9.950529361600000122e-01	-6.996947102100000218e-04
9.950296758600000180e-01	-7.029743059100000040e-04
9.950063221299999539e-01	-7.062669764400000263e-04
9.949828746200000129e-01	-7.095727735399999601e-04
9.949593329400000519e-01	-7.128917491499999577e-04
9.949356967200000401e-01	-7.162239554200000493e-04
9.949119655699999454e-01	-7.195694446800000518e-04
9.948881391099999583e-01	-7.229282694999999677e-04
9.948642169700000482e-01	-7.263004826400000502e-04
9.948401987499999599e-01	-7.296861370400000140e-04
9.948160840799999960e-01	-7.330852858699999459e-04
9.947918725600000123e-01	-7.364979825199999492e-04
9.947675637999999765e-01	-7.399242805700000526e-04
9.947431574199999682e-01	-7.433642338000000238e-04
9.947186530199999543e-01	-7.468178962099999724e-04
9.946940502100000137e-01	-7.502853220200000244e-04
9.946693486000000028e-01	-7.537665656500000446e-04
9.946445477799999990e-01	-7.572616817299999926e-04
9.946196473499999691e-01	-7.607707251000000309e-04
9.945946469299999926e-01	-7.642937508300000436e-04
9.945695461000000348e-01	-7.678308141899999788e-04
9.945443444699999525e-01	-7.713819706599999880e-04
9.945190416300000447e-01	-7.749472759500000522e-04
9.944936371600000546e-01	-7.785267859899999525e-04
9.944681306699999501e-01	-7.821205569099999675e-04
9.944425217500000302e-01	-7.857286450599999588e-04
9.944168099800000382e-01	-7.893511070200000517e-04
9.943909949500000511e-01	-7.929879995800000322e-04
9.943650762400000342e-01	-7.966393797699999803e-04
9.943390534399999536e-01	-8.003053048200000404e-04
9.943129261399999974e-01	-8.039858321800000479e-04
9.942866939000000182e-01	-8.076810195499999458e-04
9.942603563199999828e-01	-8.113909248200000361e-04
9.942339129599999659e-01	-8.151156061299999695e-04
9.942073634000000437e-01	-8.188551218399999550e-04
9.941807072199999595e-01	-8.226095305300000016e-04
9.941539439800000100e-01	-8.263788910099999479e-04
9.941270732600000493e-01	-8.301632623200000047e-04
9.941000946300000418e-01	-8.339627037299999959e-04
9.940730076499999512e-01	-8.377772747400000089e-04
9.940458118899999640e-01	-8.416070350700000395e-04
9.940185069000000428e-01	-8.454520447000000039e-04
9.939910922600000420e-01	-8.493123637999999611e-04
9.939635675200000353e-01	-8.531880528100000294e-04
9.939359322399999863e-01	-8.570791723900000186e-04
9.939081859699999688e-01	-8.609857834400000322e-04
9.938803282699999464e-01	-8.649079470900000038e-04
9.938523586999999937e-01	-8.688457247000000222e-04
9.938242767899999608e-01	-8.727991778799999581e-04
9.937960821100000341e-01	-8.767683684900000069e-04
9.937677741899999528e-01	-8.807533586000000246e-04
9.937393525900000135e-01	-8.847542105400000049e-04
9.937108168499999561e-01	-8.887709868699999885e-04
9.936821665099999645e-01	-8.928037504199999672e-04
9.936534011000000000e-01	-8.968525642199999971e-04
9.936245201700000251e-01	-9.009174915699999769e-04
9.935955232500000012e-01	-9.049985960300000517e-04
9.935664098800000010e-01	-9.090959413599999971e-04
9.935371795899999858e-01	-9.132095916100000342e-04
9.935078319000000269e-01	-9.173396110599999972e-04
9.934783663599999759e-01	-9.214860642499999666e-04
9.934487824700000136e-01	-9.256490159400000391e-04
9.934190797799999917e-01	-9.298285311600000460e-04
9.933892577999999807e-01	-9.340246752099999866e-04
9.933593160600000527e-01	-9.382375136200000153e-04
9.933292540600000553e-01	-9.424671121699999604e-04
9.932990713299999497e-01	-9.467135369000000047e-04
9.932687673900000291e-01	-9.509768541100000350e-04
9.932383417500000311e-01	-9.552571303500000457e-04
9.932077939100000252e-01	-9.595544324399999823e-04
9.931771233999999726e-01	-9.638688274399999758e-04
9.931463297000000523e-01	-9.682003826799999999e-04
9.931154123400000033e-01	-9.725491657400000276e-04
9.930843708100000056e-01	-9.769152444700000913e-04
9.930532046200000185e-01	-9.812986869800000359e-04
9.930219132599999998e-01	-9.856995616399999525e-04
9.929904962400000201e-01	-9.901179370899999919e-04
9.929589530400000363e-01	-9.945538822300000088e-04
9.929272831600000071e-01	-9.990074662300000262e-04
