Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
5713.665999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.809765625
5715.835999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.803515625
5718.005999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.79335937500001
5720.177,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.78125000000001
5722.347,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.769140625000006
5724.518,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.758984375
5726.687999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.752734375
5728.859,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.75234375000001
5731.027999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.74453125
5733.197999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.755468750000006
5735.369,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.747656250000006
5737.539,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.747265625
5739.71,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.741015625
5741.879999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.730859375
5744.051,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.71875
5746.219999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.706640625
5748.389999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.701953125
5750.561,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.687890625
5752.731,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.681640625
5754.902,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.675390625000006
5757.071999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.6765625
5759.243,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.668359375
5761.411999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.658203125
5763.583,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.648046875
5765.753,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.63984375
5767.924,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.635546875
5770.094,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.621875
5772.264999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.61953125
5774.435,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.63046875
5776.605,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.628125
5778.775,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.619921875
5780.945,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.6078125
5783.116,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.59375000000001
5785.286,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.579687500000006
5787.456999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.567578125
5789.627,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.559375
5791.798,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.56250000000001
5793.968,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.565625
5796.138,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.557421875
5798.308,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.54531250000001
5800.478999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.52578125000001
5802.648999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.51953125000001
5804.82,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.51328125000001
5806.99,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.508984375
5809.16,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.50859375000001
5811.33,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.51953125000001
5813.5,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.50976562500001
5815.670999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.50000000000001
5817.840999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.49023437500001
5820.012,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.485937500000006
5822.182,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.4890625
5824.353,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.4828125
5826.522999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.47460937500001
5828.692999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.466406250000006
5830.862999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.46015625
5833.034,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.442578125
5835.204,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.434375
5837.375,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.43750000000001
5839.545,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.440625
5841.715999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.432421875
5843.884999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.4203125
5846.056,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.40625
5848.226,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.3921875
5850.397,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.380078125
5852.567,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.371875
5854.737999999999,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.36953125
5856.909,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.38046875
5859.079,0.0708,0.0326,0.194,0.84,20.8,72.56564685314684,37.378125
