time,object temperature,ambient temperature
7071.196,28.383984375000004,19.0
7073.369000000001,28.383593750000003,19.0
7075.542,28.3890625,19.0
7077.714,28.387109375,19.0
7079.887000000001,28.383203125,19.0
7082.059,28.3828125,19.0
7084.232,28.372656250000002,19.0
7086.405000000001,28.369921875000006,19.0
7088.578,28.35781250000001,19.0
7090.75,28.343750000000007,19.0
7092.923,28.324218750000007,19.0
7095.0960000000005,28.314453125000004,19.0
7097.269,28.319921875,19.0
7099.442,28.327343750000004,19.0
7101.6140000000005,28.338671875000006,19.0
7103.787,28.340625000000003,19.0
7105.96,28.338671875000003,19.0
7108.133,28.332812500000003,19.0
7110.3060000000005,28.323046875000003,19.0
7112.478,28.309375000000003,19.0
7114.650000000001,28.30703125000001,19.0
7116.823,28.312500000000007,19.0
7118.996,28.312500000000007,19.0
7121.169,28.312500000000007,19.0
7123.342000000001,28.317968750000006,19.0
7125.515,28.310156250000006,19.0
7127.687,28.309765625000004,19.0
7129.860000000001,28.303515625000006,19.0
7132.033,28.293359375,19.0
7134.206,28.275781250000005,19.0
7136.379,28.271484375000007,19.0
7138.552000000001,28.267187500000006,19.0
7140.723,28.264843750000004,19.0
7142.896000000001,28.266406250000006,19.0
7145.069,28.258593750000003,19.0
7147.242,28.262109375000005,19.0
7149.415,28.258203125000005,19.0
7151.588000000001,28.252343750000005,19.0
7153.76,28.244531250000005,19.0
7155.933,28.250000000000004,19.0
7158.106,28.255468750000002,19.0
7160.279,28.247656250000002,19.0
7162.452,28.241796875000002,19.0
7164.624,28.237890625000006,19.0
7166.7970000000005,28.241406250000004,19.0
7168.969,28.239062500000003,19.0
7171.142,28.2328125,19.0
7173.3150000000005,28.224609375,19.0
7175.488,28.21640625,19.0
7177.66,28.210156249999997,19.0
7179.8330000000005,28.192578125000004,19.0
7182.006,28.184375000000003,19.0
7184.179,28.18203125,19.0
7186.352,28.1875,19.0
7188.525000000001,28.1875,19.0
7190.697,28.19296875,19.0
7192.87,28.185156250000002,19.0
7195.043000000001,28.179296875000002,19.0
7197.215,28.180859375,19.0
7199.388,28.176562500000006,19.0
7201.561000000001,28.16835937500001,19.0
7203.734,28.158203125000004,19.0
7205.906,28.142578125000007,19.0
7208.079000000001,28.142187500000002,19.0
7210.252,28.14375,19.0
7212.425,28.133984375000004,19.0
7214.598,28.133593750000003,19.0
7216.771000000001,28.139062500000005,19.0
7218.944,28.137109375000005,19.0
7221.117,28.133203125000005,19.0
7223.29,28.127343750000005,19.0
7225.461,28.11953125,19.0
7227.634,28.125000000000007,19.0
7229.807,28.130468750000006,19.0
7231.9800000000005,28.128125000000004,19.0
7234.153,28.114453125000004,19.0
7236.326,28.110156250000003,19.0
7238.499,28.101953125,19.0
7240.6720000000005,28.091796875,19.0
7242.845,28.081640625,19.0
7245.018,28.0734375,19.0
7247.1900000000005,28.069140625000003,19.0
7249.363,28.070703125,19.0
7251.536,28.06484375,19.0
7253.709,28.05703125,19.0
7255.881,28.0625,19.0
7258.054,28.0625,19.0
7260.227,28.0625,19.0
7262.400000000001,28.0625,19.0
7264.572,28.0625,19.0
7266.745,28.067968750000002,19.0
7268.918000000001,28.065625000000004,19.0
7271.091,28.051953125000004,19.0
7273.264,28.047656250000006,19.0
7275.437,28.039453125000005,19.0
7277.610000000001,28.029296875000007,19.0
7279.783,28.019140625000006,19.0
7281.956,28.010937500000004,19.0
7284.127,28.006640625000003,19.0
7286.3,28.00820312500001,19.0
7288.473,28.00234375000001,19.0
7290.646000000001,27.99453125000001,19.0
7292.819,28.000000000000007,19.0
7294.992,28.000000000000007,19.0
7297.165,28.000000000000007,19.0
7299.338000000001,28.000000000000007,19.0
7301.51,28.000000000000007,19.0
7303.683,28.000000000000007,19.0
7305.856,28.005468750000006,19.0
7308.029,28.003125000000004,19.0
7310.202,27.994921875000003,19.0
7312.375,27.977343750000006,19.0
7314.5470000000005,27.965625000000006,19.0
7316.72,27.96523437500001,19.0
7318.892,27.962890625000007,19.0
7321.0650000000005,27.960546875,19.0
7323.238,27.960156250000004,19.0
7325.411,27.963671875000003,19.0
7327.584,27.957812500000003,19.0
7329.7570000000005,27.948046875000003,19.0
7331.93,27.934375000000003,19.0
7334.103,27.937500000000004,19.0
7336.276,27.935156250000002,19.0
7338.448,27.934765625,19.0
7340.621,27.923046875000004,19.0
7342.793000000001,27.915234375,19.0
7344.966,27.916796875000003,19.0
7347.139,27.914453125,19.0
7349.312,27.9046875,19.0
7351.485000000001,27.908203125,20.0
7353.658,27.91171875,20.0
7355.831,27.901953125000002,20.0
7358.004,27.899609375000004,20.0
7360.176,27.885937499999997,20.0
7362.349,27.881640625000003,20.0
7364.522,27.883203125,20.0
7366.695000000001,27.87734375,20.0
7368.868,27.86953125,20.0
7371.04,27.88046875,20.0
7373.213000000001,27.872656250000002,20.0
7375.386,27.866796875000002,20.0
7377.559,27.862890625000002,20.0
7379.732,27.866406250000004,20.0
7381.905000000001,27.864062500000006,20.0
7384.078,27.852343750000003,20.0
7386.251,27.851953125000005,20.0
7388.424,27.849609375000004,20.0
7390.597000000001,27.841796875000007,20.0
7392.77,27.833984375000004,20.0
7394.943,27.831640625000002,20.0
7397.116,27.831250000000004,20.0
7399.289000000001,27.834765625000006,20.0
7401.461,27.828906250000003,20.0
7403.634,27.819140625000003,20.0
7405.807,27.820703125000005,20.0
7407.9800000000005,27.814843750000005,20.0
7410.153,27.80703125,20.0
7412.326,27.812500000000007,20.0
