Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
3797.023,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.43359375
3799.193,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.415234375
3801.364,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.40078125
3803.534,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.399609375
3805.705,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.387109375
3807.875,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.37265625
3810.045,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.36015625
3812.216,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.34375
3814.386,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.3328125
3816.557,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.31250000000001
3818.727,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.2921875
3820.898,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.27578125
3823.069,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.27265625
3825.239,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.258203125
3827.409,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.241796875000006
3829.579,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.22734375
3831.75,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.224218750000006
3833.921,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.2078125
3836.091,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.18750000000001
3838.262,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.1671875
3840.433,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.15078125000001
3842.603,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.14765625
3844.773,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.133203125
3846.944,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.116796875000006
3849.114,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.10234375
3851.285,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.09921875
3853.456,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.0828125
3855.626,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.06250000000001
3857.797,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.04765625
3859.966,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.028906250000006
3862.137,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,37.012109375
3864.308,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.987890625000006
3866.478,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.97109375000001
3868.649,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.95234375
3870.82,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.9375
3872.99,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.9171875
3875.161,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.90078125000001
3877.331,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.892187500000006
3879.502,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.880078125
3881.672,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.87734375000001
3883.843,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.872656250000006
3886.014,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.869921875
3888.184,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.8578125
3890.355,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.849218750000006
3892.526,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.8328125
3894.695,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.8125
3896.866,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.7921875
3899.037,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.78125
3901.207,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.7703125
3903.378,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.75000000000001
3905.549,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.7296875
3907.719,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.71875
3909.89,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.7078125
3912.06,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.68750000000001
3914.231,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.6671875
3916.401,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.65078125
3918.572,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.64765625
3920.743,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.633203125
3922.914,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.616796875000006
3925.084,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.60234375
3927.255,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.59375000000001
3929.425,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.58515625
3931.596,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.57070312500001
3933.767,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.559765625
3935.937,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.54296875
3938.108,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.526171875
3940.279,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.5
3942.45,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.479296875
3944.62,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.4546875
3946.79,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.43203125
3948.961,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.4171875
3951.132,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.40625
3953.303,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.3953125
3955.474,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.37500000000001
3957.644,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.3546875
3959.815,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.34375000000001
3961.986,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.3328125
3964.156,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.3125
3966.327,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.2921875
3968.497,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.28125000000001
