Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
0.0,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.31625874125872
1.551000000000016,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.3127622377622
3.713999999999999,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.30482226107222
5.265999999999991,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.29316724941721
7.429000000000002,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.2785256410256
8.980000000000018,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.25000000000001
11.143,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.22968750000003
12.694000000000017,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.21875000000001
14.857,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.2078125
16.408999999999992,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.1875
18.572000000000003,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.1671875
20.12299999999999,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.16171874999999
22.286,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.1484375
23.838,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.12539062500001
26.001000000000005,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.090625
27.551999999999992,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.05195312500001
29.715000000000003,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,69.0171875
31.267,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.98437500000001
33.43000000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.95156250000002
34.982,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.93203125000001
37.14500000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.92031250000001
38.697,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.901171875
40.85900000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.878125
42.412000000000006,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.84921875
44.57400000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.8125
46.126000000000005,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.78125000000001
48.28800000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.75000000000001
49.84100000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.71875000000001
52.003000000000014,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.68750000000001
53.55500000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.65625000000001
55.71800000000002,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.62500000000001
57.27000000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.59375
59.43299999999999,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.5625
60.985000000000014,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.53125000000001
63.148,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.5
64.69900000000001,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.46875000000001
66.863,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.43750000000001
68.41400000000002,0.112,0.03385,0.456,0.8,2.4,69.31625874125872,68.40625000000001
