Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
0.0,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.24781468531465
1.551000000000002,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.25262237762233
3.7150000000000034,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.25371503496498
5.8770000000000095,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.25080128205123
8.041000000000011,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.2435897435897
10.204999999999998,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.22187500000001
12.369,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.205078125
14.53200000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.178515625
16.695000000000007,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.15351562500001
18.85900000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.12812500000001
20.411,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.09687500000001
22.575000000000003,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.05976562500001
24.739000000000004,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,64.022265625
26.902,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.97539062500001
29.06500000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.93437500000001
31.229,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.904687500000016
33.39200000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.86757812500001
35.55600000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.843750000000014
37.72,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.81992187500001
39.883,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.78281250000001
42.04700000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.753125
44.211,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.712109375
46.375000000000014,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.665234375
48.538,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.62773437500002
50.70200000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.59062500000001
52.866,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.56484375
55.02900000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.53710937500001
57.193,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.509375000000006
59.35700000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.468359375000006
61.521,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.434765625
63.68400000000001,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.38984375
65.848,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.35429687500001
68.01299999999999,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.30937500000002
70.176,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.27578125
72.34000000000002,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.25
74.504,0.112,0.03385,0.454,0.8,19.1,64.25371503496498,63.218750000000014
